spectogram,mfcc,transcript,phishing
./spectogram/book_01843_chp_0015_reader_02860_0_seg_live_phone_98_spectrogram.png,./mfcc/book_01843_chp_0015_reader_02860_0_seg_live_phone_98_mfcc.png,Little tree by E. E. coming. Red for Libra.,0
./spectogram/book_01843_chp_0015_reader_02860_0_seg_live_skype_98_spectrogram.png,./mfcc/book_01843_chp_0015_reader_02860_0_seg_live_skype_98_mfcc.png,little tree by ee comments read for the robot,0
./spectogram/book_01857_chp_0006_reader_00415_45_seg_live_phone_99_spectrogram.png,./mfcc/book_01857_chp_0006_reader_00415_45_seg_live_phone_99_mfcc.png,"the girl still continues to descend. When he was unbound, it seems he had born as much as the human frame could bear without the solution. After an interval of 48 hours, O.",0
./spectogram/book_01857_chp_0006_reader_00415_45_seg_live_skype_99_spectrogram.png,./mfcc/book_01857_chp_0006_reader_00415_45_seg_live_skype_99_mfcc.png,"scared still continued to descend when he was on bond. It seemed he had born as much as the human sand could bear without dissolution. After an interval of 48 hours, oh.",0
./spectogram/book_01921_chp_0008_reader_11927_4_seg_live_phone_100_spectrogram.png,./mfcc/book_01921_chp_0008_reader_11927_4_seg_live_phone_100_mfcc.png,"and confer with them further about their plans. But when they reach the hotel, they found only a telegram for him, saying that business had held him longer than he expected, and that he should have to arrange to meet some friends.",0
./spectogram/book_01921_chp_0008_reader_11927_4_seg_live_skype_100_spectrogram.png,./mfcc/book_01921_chp_0008_reader_11927_4_seg_live_skype_100_mfcc.png,"and confer with them further about their plans. But when they reached the hotel, they found only a telegram from him, saying that business had held him longer than you expected, and that he should have to arrange to meet them far more.",0
./spectogram/book_01941_chp_0011_reader_03638_8_seg_live_phone_101_spectrogram.png,./mfcc/book_01941_chp_0011_reader_03638_8_seg_live_phone_101_mfcc.png,litify in the side arm and cause trouble. It is advisable not to collect the very last portion of the distillate with the main portion as the former is...,0
./spectogram/book_01941_chp_0011_reader_03638_8_seg_live_skype_101_spectrogram.png,./mfcc/book_01941_chp_0011_reader_03638_8_seg_live_skype_101_mfcc.png,litify in the sidearm and goes trouble. It is advisable not to collect the very last portion of the distillate with the main portion as the former is,0
./spectogram/book_01951_chp_0014_reader_01623_10_seg_live_phone_102_spectrogram.png,./mfcc/book_01951_chp_0014_reader_01623_10_seg_live_phone_102_mfcc.png,"people, tuned rudely on the face of the cliff, where the unmistakable facades of several small squat rock houses were...",0
./spectogram/book_01951_chp_0014_reader_01623_10_seg_live_skype_102_spectrogram.png,./mfcc/book_01951_chp_0014_reader_01623_10_seg_live_skype_102_mfcc.png,"people. Hume, on the face of the cliff, were the unmistakable facades of several small, squat rock houses were",0
./spectogram/book_01957_chp_0002_reader_06448_1_seg_live_phone_103_spectrogram.png,./mfcc/book_01957_chp_0002_reader_06448_1_seg_live_phone_103_mfcc.png,Don't wear your prep school hatband or flash your high school fraternity ping upon your almost manly chest.,0
./spectogram/book_01957_chp_0002_reader_06448_1_seg_live_skype_103_spectrogram.png,./mfcc/book_01957_chp_0002_reader_06448_1_seg_live_skype_103_mfcc.png,Don't wear your prep school hatband or brush your high school fertility pin upon your almost-demandly chest.,0
./spectogram/book_01990_chp_0070_reader_08647_4_seg_live_phone_104_spectrogram.png,./mfcc/book_01990_chp_0070_reader_08647_4_seg_live_phone_104_mfcc.png,"An April Dawn by Kate Famer-McLean, redfulieprevox.org, Bessonia. An April Dawn. All night a flow of soft grey...",0
./spectogram/book_01990_chp_0070_reader_08647_4_seg_live_skype_104_spectrogram.png,./mfcc/book_01990_chp_0070_reader_08647_4_seg_live_skype_104_mfcc.png,"An April Don by Kate Seymour McLean, rapfullyprivox.org, Passona. An April Don. All might a slow, soft race.",0
./spectogram/book_02038_chp_0009_reader_00056_3_seg_live_phone_105_spectrogram.png,./mfcc/book_02038_chp_0009_reader_00056_3_seg_live_phone_105_mfcc.png,necessary now that the kingdom of God has come. It showed that the intent of the doctrine they preached was,0
./spectogram/book_02038_chp_0009_reader_00056_3_seg_live_skype_105_spectrogram.png,./mfcc/book_02038_chp_0009_reader_00056_3_seg_live_skype_105_mfcc.png,necessary now that the kingdom of God has come. It showed that the intent of the doctrine they preached was,0
./spectogram/book_02132_chp_0076_reader_02419_53_seg_live_phone_110_spectrogram.png,./mfcc/book_02132_chp_0076_reader_02419_53_seg_live_phone_110_mfcc.png,"Yes. You, Christ Franz, whose hair stood...",0
./spectogram/book_02132_chp_0076_reader_02419_53_seg_live_skype_110_spectrogram.png,./mfcc/book_02132_chp_0076_reader_02419_53_seg_live_skype_110_mfcc.png,"Yes. You, fright Franz, whose hair is to...",0
./spectogram/book_02173_chp_0037_reader_11352_35_seg_live_phone_111_spectrogram.png,./mfcc/book_02173_chp_0037_reader_11352_35_seg_live_phone_111_mfcc.png,be cried in some fury that I killed a bi-unnoxious insect an old pawnbroker woman of use to no one.,0
./spectogram/book_02173_chp_0037_reader_11352_35_seg_live_skype_111_spectrogram.png,./mfcc/book_02173_chp_0037_reader_11352_35_seg_live_skype_111_mfcc.png,"he cried in some fury that I killed a biolnoxious insect, an old pawnbroker woman, of use to no one.",0
./spectogram/book_02210_chp_0006_reader_07484_20_seg_live_phone_112_spectrogram.png,./mfcc/book_02210_chp_0006_reader_07484_20_seg_live_phone_112_mfcc.png,And it is particularly pleasant when you are understood. But I have no fear that you.,0
./spectogram/book_02210_chp_0006_reader_07484_20_seg_live_skype_112_spectrogram.png,./mfcc/book_02210_chp_0006_reader_07484_20_seg_live_skype_112_mfcc.png,"And it is particularly pleasant when you are understood, but I have no fear that you.",0
./spectogram/book_02221_chp_0006_reader_05093_49_seg_live_phone_113_spectrogram.png,./mfcc/book_02221_chp_0006_reader_05093_49_seg_live_phone_113_mfcc.png,"still beloved as of yours. She is still beautiful with flowing hair, still adapted to trinkery, still she is pristine, vivacious and sloppy, and still...",0
./spectogram/book_02221_chp_0006_reader_05093_49_seg_live_skype_113_spectrogram.png,./mfcc/book_02221_chp_0006_reader_05093_49_seg_live_skype_113_mfcc.png,"still beloved as of your, she is still beautiful with flowing hair, still adapted to trimmerie, still she is frisky, vivacious and sloppy, and still",0
./spectogram/book_02229_chp_0006_reader_08214_17_seg_live_phone_115_spectrogram.png,./mfcc/book_02229_chp_0006_reader_08214_17_seg_live_phone_115_mfcc.png,The same dealer had another piece on which he read the initials of Charles the 12th Twitter. What he received the news of this king's death,0
./spectogram/book_02229_chp_0006_reader_08214_17_seg_live_skype_115_spectrogram.png,./mfcc/book_02229_chp_0006_reader_08214_17_seg_live_skype_115_mfcc.png,"The same dealer had another piece on which he read the initials of Charles XII of Sweden, but he received the news of this king's death.",0
./spectogram/book_02252_chp_0003_reader_05928_16_seg_live_phone_116_spectrogram.png,./mfcc/book_02252_chp_0003_reader_05928_16_seg_live_phone_116_mfcc.png,"like, says the boy. When once I have given him my beef, and you too, Uncle, he went on.",0
./spectogram/book_02252_chp_0003_reader_05928_16_seg_live_skype_116_spectrogram.png,./mfcc/book_02252_chp_0003_reader_05928_16_seg_live_skype_116_mfcc.png,says the boy. When once I had given him my beasts and you two uncle he went on.,0
./spectogram/book_02285_chp_0002_reader_08871_11_seg_live_phone_118_spectrogram.png,./mfcc/book_02285_chp_0002_reader_08871_11_seg_live_phone_118_mfcc.png,"smiling cool, then no one should talk to there anymore. And you know that Peter must either eat or ask questions in order to be perfectly happy.",0
./spectogram/book_02285_chp_0002_reader_08871_11_seg_live_skype_118_spectrogram.png,./mfcc/book_02285_chp_0002_reader_08871_11_seg_live_skype_118_mfcc.png,smiling poor and no one to talk to there anymore. And now that Peter must either eat or ask Austrians more to be booked happy.,0
./spectogram/book_02285_chp_0003_reader_03316_2_seg_live_phone_119_spectrogram.png,./mfcc/book_02285_chp_0003_reader_03316_2_seg_live_phone_119_mfcc.png,"And he lay still. When he had grown a little calmer, Peter set up to examine the thing which held him so that...",0
./spectogram/book_02285_chp_0003_reader_03316_2_seg_live_skype_119_spectrogram.png,./mfcc/book_02285_chp_0003_reader_03316_2_seg_live_skype_119_mfcc.png,"and he lay still. When he had grown a little calmer, he were so glad to examine the thing which helped him so far.",0
./spectogram/book_02285_chp_0004_reader_01108_24_seg_live_phone_120_spectrogram.png,./mfcc/book_02285_chp_0004_reader_01108_24_seg_live_phone_120_mfcc.png,"With a little brain squeak, Danny dies into the opening just in front of him. And what do you think he will...",0
./spectogram/book_02285_chp_0004_reader_01108_24_seg_live_skype_120_spectrogram.png,./mfcc/book_02285_chp_0004_reader_01108_24_seg_live_skype_120_mfcc.png,"With a metal frame squeak, Danny tied into the opening, just in time. And that's the thing he looks like.",0
./spectogram/book_02323_chp_0001_reader_01091_10_seg_live_phone_121_spectrogram.png,./mfcc/book_02323_chp_0001_reader_01091_10_seg_live_phone_121_mfcc.png,And she had never gone home and had been who rich and for once the father and setman there were willing to escape to her to go besides the earth and the,0
./spectogram/book_02323_chp_0001_reader_01091_10_seg_live_skype_121_spectrogram.png,./mfcc/book_02323_chp_0001_reader_01091_10_seg_live_skype_121_mfcc.png,"It should have more of our own home. It had been her wish. And for once for father and stepma, we were going to the stage to hold the side of her and the side of her.",0
./spectogram/book_02329_chp_0039_reader_07883_1_seg_live_phone_122_spectrogram.png,./mfcc/book_02329_chp_0039_reader_07883_1_seg_live_phone_122_mfcc.png,What is in the public domain?,0
./spectogram/book_02329_chp_0039_reader_07883_1_seg_live_skype_122_spectrogram.png,./mfcc/book_02329_chp_0039_reader_07883_1_seg_live_skype_122_mfcc.png,Tolerinizin nnde rootomde.,0
./spectogram/book_02337_chp_0028_reader_11393_1_seg_live_phone_123_spectrogram.png,./mfcc/book_02337_chp_0028_reader_11393_1_seg_live_phone_123_mfcc.png,that the mom was really intended for the arrangement of children. And the second was to certainly extend its implicitly.,0
./spectogram/book_02337_chp_0028_reader_11393_1_seg_live_skype_123_spectrogram.png,./mfcc/book_02337_chp_0028_reader_11393_1_seg_live_skype_123_mfcc.png,Tayo freshwater and the pest on your baby wild. zusammen incredible and I thank you for that. If you will continue to make a newanos,0
./spectogram/book_02396_chp_0011_reader_11299_60_seg_live_phone_124_spectrogram.png,./mfcc/book_02396_chp_0011_reader_11299_60_seg_live_phone_124_mfcc.png,attempts to supply meaning to the multitude of disconnected data cannot be the basis of the,0
./spectogram/book_02396_chp_0011_reader_11299_60_seg_live_skype_124_spectrogram.png,./mfcc/book_02396_chp_0011_reader_11299_60_seg_live_skype_124_mfcc.png,terms to supply meaning to the multituder disconnected data cannot be the basis of a method.,0
./spectogram/book_02406_chp_0001_reader_03507_9_seg_live_phone_126_spectrogram.png,./mfcc/book_02406_chp_0001_reader_03507_9_seg_live_phone_126_mfcc.png,"it seems very simple. For a long, lazy life, and it's most disagreeable aspects, they see the",0
./spectogram/book_02406_chp_0001_reader_03507_9_seg_live_skype_126_spectrogram.png,./mfcc/book_02406_chp_0001_reader_03507_9_seg_live_skype_126_mfcc.png,"It seems that it's simple. Oh, J. Rowan makes it live since most disagreeable aspects. They see the...",0
./spectogram/book_02417_chp_0026_reader_02878_18_seg_live_phone_127_spectrogram.png,./mfcc/book_02417_chp_0026_reader_02878_18_seg_live_phone_127_mfcc.png,joyfully he presented his offering and magnified the name of Jesus. The priest were convinced of the divine power of the Savior. Opportunity was granted in,0
./spectogram/book_02417_chp_0026_reader_02878_18_seg_live_skype_127_spectrogram.png,./mfcc/book_02417_chp_0026_reader_02878_18_seg_live_skype_127_mfcc.png,"joyfully he presented his offering and magnified the name of Jesus. The priest were convinced that the divine power of the Savior, opportunity was granted to them.",0
./spectogram/book_02442_chp_0022_reader_02954_14_seg_live_phone_129_spectrogram.png,./mfcc/book_02442_chp_0022_reader_02954_14_seg_live_phone_129_mfcc.png,"you are a greater philosopher than I thought you. I knew you paid no respect to folks your kings, but to pay none to critics is, in an alter, a magnanimity beyond all attempts.",0
./spectogram/book_02442_chp_0022_reader_02954_14_seg_live_skype_129_spectrogram.png,./mfcc/book_02442_chp_0022_reader_02954_14_seg_live_skype_129_mfcc.png,"You are a greater philosopher than I thought you. I knew you played no respect to coach your kings, but to claim unto critics is, and an author, a magnanimity beyond all it is.",0
./spectogram/book_02489_chp_0005_reader_02673_62_seg_live_phone_132_spectrogram.png,./mfcc/book_02489_chp_0005_reader_02673_62_seg_live_phone_132_mfcc.png,"be less astonished if they succeeded on the first attempt. Then if a person were in one day to become an accomplished performer on the guitar, why merely having excellent sheets of music set up before him.",0
./spectogram/book_02489_chp_0005_reader_02673_62_seg_live_skype_132_spectrogram.png,./mfcc/book_02489_chp_0005_reader_02673_62_seg_live_skype_132_mfcc.png,"be less astonished if they succeeded in the first attempt. Then if a person were in one day to become an accomplished performer in the guitar, I'm really having excellent shoots of music set up before",0
./spectogram/book_02509_chp_0002_reader_03315_50_seg_live_phone_133_spectrogram.png,./mfcc/book_02509_chp_0002_reader_03315_50_seg_live_phone_133_mfcc.png,"are full. I have no time and no means available for this case. Rock D.S.A. Mr. Wylte-Pard. Oh, I'll take him in hand. I don't mind. I feel perfectly convinced that this is not a moral...",0
./spectogram/book_02509_chp_0002_reader_03315_50_seg_live_skype_133_spectrogram.png,./mfcc/book_02509_chp_0002_reader_03315_50_seg_live_skype_133_mfcc.png,"I have no time and no means available for this case. What do you say Mr. Wildpie? Oh I'll take him in hand, I don't mind. I've apparently convinced that this is not a moral...",0
./spectogram/book_02509_chp_0004_reader_00869_10_seg_live_phone_134_spectrogram.png,./mfcc/book_02509_chp_0004_reader_00869_10_seg_live_phone_134_mfcc.png,He said that private doctors were ignorant to license murderers. That is what the public doctor always thinks.,0
./spectogram/book_02509_chp_0004_reader_00869_10_seg_live_skype_134_spectrogram.png,./mfcc/book_02509_chp_0004_reader_00869_10_seg_live_skype_134_mfcc.png,He said that private doctors were ignorant to licensed murderous. That is what the public doctor always thinks.,0
./spectogram/book_02558_chp_0020_reader_02639_25_seg_live_phone_135_spectrogram.png,./mfcc/book_02558_chp_0020_reader_02639_25_seg_live_phone_135_mfcc.png,on kio to his bread that you have eaten we are all bound to oblige and please him for his benevolent disposition and lost the shivery consent to the swiping,0
./spectogram/book_02558_chp_0020_reader_02639_25_seg_live_skype_135_spectrogram.png,./mfcc/book_02558_chp_0020_reader_02639_25_seg_live_skype_135_mfcc.png,John Coyote's bread that you have eaten. We are all bound to oblige and please him for his benevolent disposition and lofty shivery. Consent to the swippin'.,0
./spectogram/book_02559_chp_0016_reader_07567_16_seg_live_phone_136_spectrogram.png,./mfcc/book_02559_chp_0016_reader_07567_16_seg_live_phone_136_mfcc.png,But stay. Let us see if in this memorandum book there is anything written by which we may be able to trace out or discover what we-,0
./spectogram/book_02559_chp_0016_reader_07567_16_seg_live_skype_136_spectrogram.png,./mfcc/book_02559_chp_0016_reader_07567_16_seg_live_skype_136_mfcc.png,But stay. Let us see if in this memorandum book there is anything written by which we may be able to trace out or discover what we-,0
./spectogram/book_02564_chp_0003_reader_03473_16_seg_live_phone_137_spectrogram.png,./mfcc/book_02564_chp_0003_reader_03473_16_seg_live_phone_137_mfcc.png,He did not care for he knew it was all part of the wearing for which he had longed. I am,0
./spectogram/book_02564_chp_0003_reader_03473_16_seg_live_skype_137_spectrogram.png,./mfcc/book_02564_chp_0003_reader_03473_16_seg_live_skype_137_mfcc.png,He did not care for he knew it was all part of the wearing for which he had longed. I am,0
./spectogram/book_02578_chp_0013_reader_11713_5_seg_live_phone_138_spectrogram.png,./mfcc/book_02578_chp_0013_reader_11713_5_seg_live_phone_138_mfcc.png,how I suffered in my early youth from the fear that I might give way and confess it to my school fellows but since I grew to...,0
./spectogram/book_02578_chp_0013_reader_11713_5_seg_live_skype_138_spectrogram.png,./mfcc/book_02578_chp_0013_reader_11713_5_seg_live_skype_138_mfcc.png,how I suffered in my early youth from the fear that I might give way and confess it to my school fellows but since I grew to...,0
./spectogram/book_02588_chp_0004_reader_02990_8_seg_live_phone_139_spectrogram.png,./mfcc/book_02588_chp_0004_reader_02990_8_seg_live_phone_139_mfcc.png,how Faraday asserts that electricity has no existence whatever. But there's a phenomena which we dec-,0
./spectogram/book_02588_chp_0004_reader_02990_8_seg_live_skype_139_spectrogram.png,./mfcc/book_02588_chp_0004_reader_02990_8_seg_live_skype_139_mfcc.png,"How Faraday asserts that electricity has no existence, whatever. But there's a phenomenon which we do...",0
./spectogram/book_02592_chp_0004_reader_03417_0_seg_live_phone_140_spectrogram.png,./mfcc/book_02592_chp_0004_reader_03417_0_seg_live_phone_140_mfcc.png,"Down the Bayou by Mary Ashley Townsend, read for Librebox.org by Glenn Simonson.",0
./spectogram/book_02592_chp_0004_reader_03417_0_seg_live_skype_140_spectrogram.png,./mfcc/book_02592_chp_0004_reader_03417_0_seg_live_skype_140_mfcc.png,"Down the Bayou by Mary Ashley Townsend, read for Librebox.org by Glenn Simonson.",0
./spectogram/book_02598_chp_0009_reader_02276_10_seg_live_phone_141_spectrogram.png,./mfcc/book_02598_chp_0009_reader_02276_10_seg_live_phone_141_mfcc.png,Nature in one of her beneficiary moves has obtained that even death has some antidotes to its own tears. Here in a cave where any shock may prove fatal.,0
./spectogram/book_02598_chp_0009_reader_02276_10_seg_live_skype_141_spectrogram.png,./mfcc/book_02598_chp_0009_reader_02276_10_seg_live_skype_141_mfcc.png,Nature in one of her beneficent moves has ordained that even death has some antidote to its own towers. Here in a case where any shock may prove fatal.,0
./spectogram/book_02609_chp_0001_reader_04890_16_seg_live_phone_142_spectrogram.png,./mfcc/book_02609_chp_0001_reader_04890_16_seg_live_phone_142_mfcc.png,"each one had been a personal appointment. Then he rose and wandered onwards, always keeping straight along the road that stretched before him, never inquiring his way.",0
./spectogram/book_02609_chp_0001_reader_04890_16_seg_live_skype_142_spectrogram.png,./mfcc/book_02609_chp_0001_reader_04890_16_seg_live_skype_142_mfcc.png,"each one had been impersonal appointments. Then he rose and wandered onwards. Always keeping straight along the road to stretch before him, never inquiring his wife.",0
./spectogram/book_02626_chp_0011_reader_02655_17_seg_live_phone_144_spectrogram.png,./mfcc/book_02626_chp_0011_reader_02655_17_seg_live_phone_144_mfcc.png,"the cabin. Yes, I would find it and answer to the question, it is a big supplement.",0
./spectogram/book_02626_chp_0011_reader_02655_17_seg_live_skype_144_spectrogram.png,./mfcc/book_02626_chp_0011_reader_02655_17_seg_live_skype_144_mfcc.png,"the gallery. Yes, I would like to answer to their questions. It is a big shopping",0
./spectogram/book_02635_chp_0024_reader_11421_21_seg_live_phone_145_spectrogram.png,./mfcc/book_02635_chp_0024_reader_11421_21_seg_live_phone_145_mfcc.png,and all this unhappiness because he had been touched with the lust for loot.,0
./spectogram/book_02635_chp_0024_reader_11421_21_seg_live_skype_145_spectrogram.png,./mfcc/book_02635_chp_0024_reader_11421_21_seg_live_skype_145_mfcc.png,and all this unhappiness because he had been touched with the lust for loot.,0
./spectogram/book_02652_chp_0011_reader_06032_3_seg_live_phone_146_spectrogram.png,./mfcc/book_02652_chp_0011_reader_06032_3_seg_live_phone_146_mfcc.png,"because the cut of vile, incurable sores on innocent tones, my friend, you would not tell with such high zest to children.",0
./spectogram/book_02652_chp_0011_reader_06032_3_seg_live_skype_146_spectrogram.png,./mfcc/book_02652_chp_0011_reader_06032_3_seg_live_skype_146_mfcc.png,"bitters the cut of vile and curable sores on innocent tones. My friend, you would not tell with such high zest to children.",0
./spectogram/book_02657_chp_0001_reader_06038_23_seg_live_phone_147_spectrogram.png,./mfcc/book_02657_chp_0001_reader_06038_23_seg_live_phone_147_mfcc.png,night with the fairies. Nor has he yet settled the question whether they left him because the cheese house of his dream had fallen or because daylight had come.,0
./spectogram/book_02657_chp_0001_reader_06038_23_seg_live_skype_147_spectrogram.png,./mfcc/book_02657_chp_0001_reader_06038_23_seg_live_skype_147_mfcc.png,night with the fairies. Nor has he settled the question whether they left him because the cheesehouse of his dream had fallen or because daylight had come.,0
./spectogram/book_02668_chp_0001_reader_06016_42_seg_live_phone_148_spectrogram.png,./mfcc/book_02668_chp_0001_reader_06016_42_seg_live_phone_148_mfcc.png,"in her angry mood, but who in her timely moment be paused with a right face. I thank you, Paddy.",0
./spectogram/book_02668_chp_0001_reader_06016_42_seg_live_skype_148_spectrogram.png,./mfcc/book_02668_chp_0001_reader_06016_42_seg_live_skype_148_mfcc.png,"In her angry mood, but who in her quietly moments? He paused with a rye face. I beg your pardon.",0
./spectogram/book_02684_chp_0005_reader_02521_31_seg_live_phone_149_spectrogram.png,./mfcc/book_02684_chp_0005_reader_02521_31_seg_live_phone_149_mfcc.png,"Perry thought we had best not tell him too much and so I only explained that I had a plan for escape. When I had outlined it to him, he seemed about as hard struck as Perry had been, but for a different reason.",0
./spectogram/book_02684_chp_0005_reader_02521_31_seg_live_skype_149_spectrogram.png,./mfcc/book_02684_chp_0005_reader_02521_31_seg_live_skype_149_mfcc.png,"Perry thought we had best not tell him too much and so I only explained that I had a plan for a scape. When I had outlined it to him, he seemed about as hard as Strucker's Perry had been, but for a different reason.",0
./spectogram/book_02690_chp_0026_reader_02994_2_seg_live_phone_150_spectrogram.png,./mfcc/book_02690_chp_0026_reader_02994_2_seg_live_phone_150_mfcc.png,"for Hale, eternal hope is on high. Hale, the alking of victory. Hale, the prince of life adored. Help.",0
./spectogram/book_02690_chp_0026_reader_02994_2_seg_live_skype_150_spectrogram.png,./mfcc/book_02690_chp_0026_reader_02994_2_seg_live_skype_150_mfcc.png,"more. Hail, eternal hope is on high. Hail, down King of Victory. Hail, down Prince of Life, help ...",0
./spectogram/book_02788_chp_0014_reader_09450_33_seg_live_phone_152_spectrogram.png,./mfcc/book_02788_chp_0014_reader_09450_33_seg_live_phone_152_mfcc.png,"and then employing tone as though he would steam it a boom to be permitted to do something for our relief. Nothing, we have plenty of help here.",0
./spectogram/book_02788_chp_0014_reader_09450_33_seg_live_skype_152_spectrogram.png,./mfcc/book_02788_chp_0014_reader_09450_33_seg_live_skype_152_mfcc.png,and an important toll as though he would esteem it a boom to be permitted to do something for our lives. Nothing we have plenty of help.,0
./spectogram/book_02857_chp_0004_reader_00061_10_seg_live_phone_154_spectrogram.png,./mfcc/book_02857_chp_0004_reader_00061_10_seg_live_phone_154_mfcc.png,"Upon this, the three bears, seeing that someone had entered their house and eaten up the little small wee bears' breakfast, began to look about them.",0
./spectogram/book_02857_chp_0004_reader_00061_10_seg_live_skype_154_spectrogram.png,./mfcc/book_02857_chp_0004_reader_00061_10_seg_live_skype_154_mfcc.png,"Upon this, the three bears, seeing that someone had entered their house and eating up the little small wee bears breakfast, began to look about them.",0
./spectogram/book_02886_chp_0006_reader_01614_11_seg_live_phone_157_spectrogram.png,./mfcc/book_02886_chp_0006_reader_01614_11_seg_live_phone_157_mfcc.png,"them. I spoke in English though I was very sure that he would not understand. I said that I had no idea what country I was in, that I had stumbled upon it almost by accident. After a series...",0
./spectogram/book_02886_chp_0006_reader_01614_11_seg_live_skype_157_spectrogram.png,./mfcc/book_02886_chp_0006_reader_01614_11_seg_live_skype_157_mfcc.png,"them. I spoke in English though I was very sure that he would not understand. I said that I had no idea what country I was in, that I had stumbled upon it almost by accident. After a series of...",0
./spectogram/book_02889_chp_0004_reader_11139_48_seg_live_phone_158_spectrogram.png,./mfcc/book_02889_chp_0004_reader_11139_48_seg_live_phone_158_mfcc.png,such strenuous effort as probably none of them had ever before inserted. The task was completed a few minutes after sunset. Following upon which I caused,0
./spectogram/book_02889_chp_0004_reader_11139_48_seg_live_skype_158_spectrogram.png,./mfcc/book_02889_chp_0004_reader_11139_48_seg_live_skype_158_mfcc.png,such a strenuous effort as probably none of them had ever before exerted. The task was completed a few minutes after sunset. Following upon which I caused,0
./spectogram/book_02919_chp_0022_reader_03491_24_seg_live_phone_160_spectrogram.png,./mfcc/book_02919_chp_0022_reader_03491_24_seg_live_phone_160_mfcc.png,that the idea in our minds of which the sound man in our mouth is designed is no-,0
./spectogram/book_02919_chp_0022_reader_03491_24_seg_live_skype_160_spectrogram.png,./mfcc/book_02919_chp_0022_reader_03491_24_seg_live_skype_160_mfcc.png,that the idea in our minds of which they sound men and our mouths is designed is no-,0
./spectogram/book_02922_chp_0034_reader_06496_26_seg_live_phone_161_spectrogram.png,./mfcc/book_02922_chp_0034_reader_06496_26_seg_live_phone_161_mfcc.png,how they will make the infant's suffocates the same man with suffocates after the resurrection. But what's whoever to some men makes a man and consequently the same individual man?,0
./spectogram/book_02922_chp_0034_reader_06496_26_seg_live_skype_161_spectrogram.png,./mfcc/book_02922_chp_0034_reader_06496_26_seg_live_skype_161_mfcc.png,"how they will make the infant Socrates the same man with Socrates after the resurrection. But what's so over to some man makes a man, and consequently the same individual man.",0
./spectogram/book_02939_chp_0000_reader_08101_31_seg_live_phone_162_spectrogram.png,./mfcc/book_02939_chp_0000_reader_08101_31_seg_live_phone_162_mfcc.png,"in this panorama and the spectator has beside him a cisteroni in the person of the author who clears every doubt and answers every question. In course, the convicts...",0
./spectogram/book_02939_chp_0000_reader_08101_31_seg_live_skype_162_spectrogram.png,./mfcc/book_02939_chp_0000_reader_08101_31_seg_live_skype_162_mfcc.png,"this panorama and the spectator has beside him a Cisaroni and the person of the author who clears every doubt and answers every question. In course, the convict-",0
./spectogram/book_02947_chp_0001_reader_10156_34_seg_live_phone_163_spectrogram.png,./mfcc/book_02947_chp_0001_reader_10156_34_seg_live_phone_163_mfcc.png,into the abnormal condition of many. An action of this character implies reaction.,0
./spectogram/book_02947_chp_0001_reader_10156_34_seg_live_skype_163_spectrogram.png,./mfcc/book_02947_chp_0001_reader_10156_34_seg_live_skype_163_mfcc.png,into the abnormal condition of many. An action of this character implies reaction.,0
./spectogram/book_02955_chp_0003_reader_01516_0_seg_live_phone_164_spectrogram.png,./mfcc/book_02955_chp_0003_reader_01516_0_seg_live_phone_164_mfcc.png,"Evan Essence, my Harriet, Jessica, Spoffer, Red, the LibraVox.org, my David, one minute.",0
./spectogram/book_02955_chp_0003_reader_01516_0_seg_live_skype_164_spectrogram.png,./mfcc/book_02955_chp_0003_reader_01516_0_seg_live_skype_164_mfcc.png,in ever Kansas algo worry,0
./spectogram/book_02972_chp_0050_reader_02616_12_seg_live_phone_165_spectrogram.png,./mfcc/book_02972_chp_0050_reader_02616_12_seg_live_phone_165_mfcc.png,and this is thought reverted to Sydney Westafield. Other reasons for apprehensions found their way into his mind. He has,0
./spectogram/book_02972_chp_0050_reader_02616_12_seg_live_skype_165_spectrogram.png,./mfcc/book_02972_chp_0050_reader_02616_12_seg_live_skype_165_mfcc.png,and it his thoughts reverted to Sydney Westfield. Other reasons for apprehensions found their way into his mind. He had...,0
./spectogram/book_02999_chp_0003_reader_07666_23_seg_live_phone_166_spectrogram.png,./mfcc/book_02999_chp_0003_reader_07666_23_seg_live_phone_166_mfcc.png,most thinning one at our disposal must come far short of fully describing the relations of fathers and only ghost to each other.,0
./spectogram/book_02999_chp_0003_reader_07666_23_seg_live_skype_166_spectrogram.png,./mfcc/book_02999_chp_0003_reader_07666_23_seg_live_skype_166_mfcc.png,"most anyone at our disposal must come far short of fully describing the relations of father, son and holy ghost to each other.",0
./spectogram/book_03044_chp_0001_reader_08135_16_seg_live_phone_168_spectrogram.png,./mfcc/book_03044_chp_0001_reader_08135_16_seg_live_phone_168_mfcc.png,"I didn't have done, but I will try to learn. So hands caught up. Game, game, game. Game.",0
./spectogram/book_03044_chp_0001_reader_08135_16_seg_live_skype_168_spectrogram.png,./mfcc/book_03044_chp_0001_reader_08135_16_seg_live_skype_168_mfcc.png,"I don't know, but I will try to learn. So hands follow, came came came.",0
./spectogram/book_03044_chp_0010_reader_10028_17_seg_live_phone_169_spectrogram.png,./mfcc/book_03044_chp_0010_reader_10028_17_seg_live_phone_169_mfcc.png,"Now, he knew the leaning of his heart and to whom he really belonged. But when the fire was out, and he sought the matter over.",0
